prompt,image_name,index,quality_score,std_quality,mos_align,std_align
"portrait painting of a west hightland white, soft lighting, abstract style",sd1.5_lowstep_188.jpg,188,1.594706548,0.715585856,1.94279623,1.024343545
"portrait painting of a west hightland white, soft lighting, abstract style",sd1.5_normal_188.jpg,188,2.075516212,1.156605301,2.414897168,1.281412433
"portrait painting of a west hightland white, soft lighting, abstract style",xl2.2_normal_188.jpg,188,3.818072561,0.619838758,3.094936968,1.102800191
"lobster human hybrid in fashion photography, HDR lighting, baroque style",AttnGAN_normal_189.jpg,189,1.029205605,0.602847094,1.087057329,0.846514544
"lobster human hybrid in fashion photography, HDR lighting, baroque style",DALLE2_normal_189.jpg,189,2.660597966,0.777615619,2.494876872,1.213585592
"lobster human hybrid in fashion photography, HDR lighting, baroque style",glide_normal_189.jpg,189,0.885277112,0.68206272,1.13493277,1.056009781
"lobster human hybrid in fashion photography, HDR lighting, baroque style",midjourney_lowstep_189.jpg,189,2.165778989,0.405877062,2.846322945,0.448191776
"lobster human hybrid in fashion photography, HDR lighting, baroque style",midjourney_normal_189.jpg,189,3.92415533,0.563133388,3.478508951,0.459725325
"lobster human hybrid in fashion photography, HDR lighting, baroque style",sd1.5_highcorr_189.jpg,189,2.660597966,0.650760223,3.17765537,0.490796044
"lobster human hybrid in fashion photography, HDR lighting, baroque style",sd1.5_lowcorr_189.jpg,189,2.869008944,0.529002862,2.723036745,0.822774247
"lobster human hybrid in fashion photography, HDR lighting, baroque style",sd1.5_lowstep_189.jpg,189,2.869008944,1.03524383,3.1259885,0.802865666
"lobster human hybrid in fashion photography, HDR lighting, baroque style",sd1.5_normal_189.jpg,189,2.994111578,0.783310141,3.180285613,0.682360181
"lobster human hybrid in fashion photography, HDR lighting, baroque style",xl2.2_normal_189.jpg,189,3.224958365,0.385756919,3.013304279,0.505007954
"delicious peanut butter donut with glazing , warm color, anime style",AttnGAN_normal_190.jpg,190,0.875752826,0.486958233,0.831414849,1.016169053
"delicious peanut butter donut with glazing , warm color, anime style",DALLE2_normal_190.jpg,190,2.67293154,0.602921629,3.485324022,0.774307739
"delicious peanut butter donut with glazing , warm color, anime style",glide_normal_190.jpg,190,1.704085415,0.668183214,2.490096099,0.8869874
"delicious peanut butter donut with glazing , warm color, anime style",midjourney_lowstep_190.jpg,190,2.48951242,0.731428893,3.457831122,0.38390976
"delicious peanut butter donut with glazing , warm color, anime style",midjourney_normal_190.jpg,190,3.249399128,0.633932125,3.079505301,0.650599786
"delicious peanut butter donut with glazing , warm color, anime style",sd1.5_highcorr_190.jpg,190,3.074988427,0.543730053,3.232987189,0.737328773
"delicious peanut butter donut with glazing , warm color, anime style",sd1.5_lowcorr_190.jpg,190,2.92680752,0.611580675,2.653500595,0.476254439
"delicious peanut butter donut with glazing , warm color, anime style",sd1.5_lowstep_190.jpg,190,2.885477796,0.981219804,3.402927392,0.517912489
"delicious peanut butter donut with glazing , warm color, anime style",sd1.5_normal_190.jpg,190,2.912526527,0.512537203,2.963619274,0.686100975
"delicious peanut butter donut with glazing , warm color, anime style",xl2.2_normal_190.jpg,190,3.645251835,0.627092043,3.197097634,0.78340086
"beautiful ancient temple in a formal garden, top view, realistic style",AttnGAN_normal_192.jpg,192,1.144024742,0.561674132,0.957159937,0.733296098
"beautiful ancient temple in a formal garden, top view, realistic style",DALLE2_normal_192.jpg,192,3.108728168,0.453790697,3.644083685,0.405556266
"beautiful ancient temple in a formal garden, top view, realistic style",glide_normal_192.jpg,192,0.879514179,0.741091111,1.732152809,0.829841522
"beautiful ancient temple in a formal garden, top view, realistic style",midjourney_lowstep_192.jpg,192,1.597692094,0.78038786,3.137696322,0.255024718
"beautiful ancient temple in a formal garden, top view, realistic style",midjourney_normal_192.jpg,192,3.806813177,0.914128652,3.917578309,0.592072241
"beautiful ancient temple in a formal garden, top view, realistic style",sd1.5_highcorr_192.jpg,192,3.116981428,0.953992013,3.543429565,0.546592727
"beautiful ancient temple in a formal garden, top view, realistic style",sd1.5_lowcorr_192.jpg,192,2.689121932,0.975464223,3.299580101,0.351749682
"beautiful ancient temple in a formal garden, top view, realistic style",sd1.5_lowstep_192.jpg,192,2.883906185,0.51102625,3.296107282,0.389751567
"beautiful ancient temple in a formal garden, top view, realistic style",sd1.5_normal_192.jpg,192,3.127756575,0.434395421,3.517088733,0.320616138
"beautiful ancient temple in a formal garden, top view, realistic style",xl2.2_normal_192.jpg,192,3.679751519,0.863573691,3.137840023,0.446891223
"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",AttnGAN_normal_194.jpg,194,0.775293051,0.342112504,0.86788507,0.328406516
"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",DALLE2_normal_194.jpg,194,2.493724965,0.788517999,3.050789396,0.994837245
"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",glide_normal_194.jpg,194,0.971526322,0.88597858,1.905281713,1.102303923
"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",midjourney_lowstep_194.jpg,194,2.674859949,0.677165933,2.87284354,1.107021331
"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",midjourney_normal_194.jpg,194,3.438253731,0.968037989,3.434128078,0.669408468
"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",sd1.5_highcorr_194.jpg,194,3.150815738,0.495001918,3.075619946,0.651388175
"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",sd1.5_lowcorr_194.jpg,194,2.746509754,0.335896245,3.142688856,0.760513263
"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",sd1.5_lowstep_194.jpg,194,3.110506733,0.535084177,3.327464378,0.708664672
"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",sd1.5_normal_194.jpg,194,3.063450866,0.550197002,3.285944521,0.479663706
"a cyborg jellyfish swimming in a vast ocean, close-up, baroque style",xl2.2_normal_194.jpg,194,3.29157139,0.605402541,3.250506865,0.785516359
"unique epic pink space elf knight adventurer, long-shot, anime style",AttnGAN_normal_195.jpg,195,1.16308973,0.664967772,0.605043529,0.255005611
"unique epic pink space elf knight adventurer, long-shot, anime style",DALLE2_normal_195.jpg,195,2.4902984,0.648247261,2.988304467,0.474649507
"unique epic pink space elf knight adventurer, long-shot, anime style",glide_normal_195.jpg,195,0.447072282,0.913460746,0.086501076,0.637555745
"unique epic pink space elf knight adventurer, long-shot, anime style",midjourney_lowstep_195.jpg,195,2.472262578,0.598583792,3.149691545,0.556519543
"unique epic pink space elf knight adventurer, long-shot, anime style",midjourney_normal_195.jpg,195,3.576593619,0.512983014,3.488890048,0.64125454
"unique epic pink space elf knight adventurer, long-shot, anime style",sd1.5_highcorr_195.jpg,195,2.632073999,0.434701113,2.87284354,0.707551587
"unique epic pink space elf knight adventurer, long-shot, anime style",sd1.5_lowcorr_195.jpg,195,3.347801074,0.668653016,3.113705614,0.626055435
"unique epic pink space elf knight adventurer, long-shot, anime style",sd1.5_lowstep_195.jpg,195,2.03716536,0.538904915,2.903929414,0.270140284
"unique epic pink space elf knight adventurer, long-shot, anime style",sd1.5_normal_195.jpg,195,2.363781612,0.656202967,2.840103111,0.408384298
"unique epic pink space elf knight adventurer, long-shot, anime style",xl2.2_normal_195.jpg,195,2.808870337,0.790198638,3.469961038,0.507609893
"the essence of the chemical element hydrogen, blurred detail, sci-fi style",AttnGAN_normal_196.jpg,196,0.8493261,0.49328618,0.629428475,0.446159964
"the essence of the chemical element hydrogen, blurred detail, sci-fi style",DALLE2_normal_196.jpg,196,1.956105243,0.499021022,1.498880017,1.225647031
"the essence of the chemical element hydrogen, blurred detail, sci-fi style",glide_normal_196.jpg,196,0.392942638,0.412078889,0.483118797,0.641017249
"the essence of the chemical element hydrogen, blurred detail, sci-fi style",midjourney_lowstep_196.jpg,196,2.213514948,0.5065825,2.497857823,1.067813636
"the essence of the chemical element hydrogen, blurred detail, sci-fi style",midjourney_normal_196.jpg,196,3.038537814,0.871146041,2.931303945,0.983272436
"the essence of the chemical element hydrogen, blurred detail, sci-fi style",sd1.5_highcorr_196.jpg,196,2.147166571,0.815574792,2.33637472,1.126830639
"the essence of the chemical element hydrogen, blurred detail, sci-fi style",sd1.5_lowcorr_196.jpg,196,1.597692094,0.826004705,2.032736844,1.501786567
"the essence of the chemical element hydrogen, blurred detail, sci-fi style",sd1.5_lowstep_196.jpg,196,2.061594671,0.890375759,2.275412354,1.302388614
"the essence of the chemical element hydrogen, blurred detail, sci-fi style",sd1.5_normal_196.jpg,196,3.018173564,0.559456633,3.047185079,0.808875237
"the essence of the chemical element hydrogen, blurred detail, sci-fi style",xl2.2_normal_196.jpg,196,2.161428554,1.155949695,2.299797301,1.417870804
"storm troopers cosplaying the power rangers , hyper detail, realistic style",AttnGAN_normal_197.jpg,197,0.831522735,0.407349,0.514481837,0.512651652
"storm troopers cosplaying the power rangers , hyper detail, realistic style",DALLE2_normal_197.jpg,197,3.524062705,0.663198275,3.417300183,0.617227542
"storm troopers cosplaying the power rangers , hyper detail, realistic style",glide_normal_197.jpg,197,0.143533905,1.015388784,0.43569296,0.71121383
"storm troopers cosplaying the power rangers , hyper detail, realistic style",midjourney_lowstep_197.jpg,197,3.386504205,0.377296185,3.244503722,0.793221862
"storm troopers cosplaying the power rangers , hyper detail, realistic style",midjourney_normal_197.jpg,197,4.012553286,0.5098866,3.458587836,0.682991401
"storm troopers cosplaying the power rangers , hyper detail, realistic style",sd1.5_highcorr_197.jpg,197,2.475192184,0.733376882,2.311989774,0.921485671
"storm troopers cosplaying the power rangers , hyper detail, realistic style",sd1.5_lowcorr_197.jpg,197,2.882341659,0.486793389,2.617418083,1.181537933
"storm troopers cosplaying the power rangers , hyper detail, realistic style",sd1.5_lowstep_197.jpg,197,2.760431848,0.740003158,2.933805906,0.543835158
"storm troopers cosplaying the power rangers , hyper detail, realistic style",sd1.5_normal_197.jpg,197,3.066652656,0.35225924,3.318907491,0.477540931
"storm troopers cosplaying the power rangers , hyper detail, realistic style",xl2.2_normal_197.jpg,197,3.530547546,0.339310672,3.26190697,0.793731985
"robots creating new robots in a factory line, soft lighting, abstract style",AttnGAN_normal_198.jpg,198,0.84859438,0.506466121,0.976132005,0.74858205
"robots creating new robots in a factory line, soft lighting, abstract style",DALLE2_normal_198.jpg,198,2.478101113,0.451655666,2.935379657,0.51995562
"robots creating new robots in a factory line, soft lighting, abstract style",glide_normal_198.jpg,198,0.363910379,0.885340067,0.139161932,0.52934417
"robots creating new robots in a factory line, soft lighting, abstract style",midjourney_lowstep_198.jpg,198,1.299273321,1.04092346,2.74673979,1.173954028
"robots creating new robots in a factory line, soft lighting, abstract style",midjourney_normal_198.jpg,198,3.707018893,1.070528025,3.404134969,0.627498465
"robots creating new robots in a factory line, soft lighting, abstract style",sd1.5_highcorr_198.jpg,198,3.387909038,0.447834289,3.124625168,0.445591657
"robots creating new robots in a factory line, soft lighting, abstract style",sd1.5_lowcorr_198.jpg,198,3.058356047,1.070841754,3.140830692,0.42656272
"robots creating new robots in a factory line, soft lighting, abstract style",sd1.5_lowstep_198.jpg,198,3.108728168,0.996634958,2.784549692,0.87798173
"robots creating new robots in a factory line, soft lighting, abstract style",sd1.5_normal_198.jpg,198,2.957803829,0.691753343,2.54579025,0.959365642
"robots creating new robots in a factory line, soft lighting, abstract style",xl2.2_normal_198.jpg,198,3.165749619,0.803093911,2.71557697,0.301502763
"full body portrait of cute girl wearing gown, HDR lighting, baroque style",AttnGAN_normal_199.jpg,199,0.929924681,0.234741957,0.776684236,0.751598164
"full body portrait of cute girl wearing gown, HDR lighting, baroque style",DALLE2_normal_199.jpg,199,3.110506733,0.81062519,2.971918712,1.023503769
"full body portrait of cute girl wearing gown, HDR lighting, baroque style",glide_normal_199.jpg,199,2.006980492,0.577778377,0.468583101,0.709311079
"full body portrait of cute girl wearing gown, HDR lighting, baroque style",midjourney_lowstep_199.jpg,199,2.558511788,0.512997254,2.74673979,1.127303338
"full body portrait of cute girl wearing gown, HDR lighting, baroque style",midjourney_normal_199.jpg,199,4.121518015,0.250436827,3.460493472,0.709282331
"full body portrait of cute girl wearing gown, HDR lighting, baroque style",sd1.5_highcorr_199.jpg,199,2.000906886,0.436198882,2.628670045,0.678161007
"full body portrait of cute girl wearing gown, HDR lighting, baroque style",sd1.5_lowcorr_199.jpg,199,2.732667064,0.47193072,2.939051921,0.630484116
"full body portrait of cute girl wearing gown, HDR lighting, baroque style",sd1.5_lowstep_199.jpg,199,2.817259418,0.255024333,3.031176323,0.497497814
"full body portrait of cute girl wearing gown, HDR lighting, baroque style",sd1.5_normal_199.jpg,199,2.520123245,0.726454997,2.700983887,1.383554978
"full body portrait of cute girl wearing gown, HDR lighting, baroque style",xl2.2_normal_199.jpg,199,3.524162768,0.205575817,3.162526872,0.886290901
"alien planet landscape made out of mushrooms, warm color, anime style",AttnGAN_normal_200.jpg,200,1.101434458,0.185831094,0.934164013,0.680749254
"alien planet landscape made out of mushrooms, warm color, anime style",DALLE2_normal_200.jpg,200,2.478791084,1.122946775,3.559815673,0.902531801
"alien planet landscape made out of mushrooms, warm color, anime style",glide_normal_200.jpg,200,0.916490494,0.87186505,0.60877307,0.569625321
"alien planet landscape made out of mushrooms, warm color, anime style",midjourney_lowstep_200.jpg,200,2.152199766,0.69566059,2.979908012,0.53518453
"alien planet landscape made out of mushrooms, warm color, anime style",midjourney_normal_200.jpg,200,3.455503573,1.044789199,3.5526433,0.879599086
"alien planet landscape made out of mushrooms, warm color, anime style",sd1.5_highcorr_200.jpg,200,3.410576846,0.300917809,3.691835574,0.371553206
"alien planet landscape made out of mushrooms, warm color, anime style",sd1.5_lowcorr_200.jpg,200,2.674859949,0.570061379,2.824073647,0.60034263
"alien planet landscape made out of mushrooms, warm color, anime style",sd1.5_lowstep_200.jpg,200,3.288125226,0.225099379,3.531237092,0.36814367
"alien planet landscape made out of mushrooms, warm color, anime style",sd1.5_normal_200.jpg,200,2.414476208,0.872424764,3.620207741,0.668845473
"alien planet landscape made out of mushrooms, warm color, anime style",xl2.2_normal_200.jpg,200,3.559002625,0.832032161,3.517088733,0.483039118
"a gummy bear performing at woodstock concert, cold color, sci-fi style",AttnGAN_normal_201.jpg,201,0.672064484,0.409695534,0.798018582,0.978404505
"a gummy bear performing at woodstock concert, cold color, sci-fi style",DALLE2_normal_201.jpg,201,1.880615311,0.858079912,2.846322945,0.906980131
"a gummy bear performing at woodstock concert, cold color, sci-fi style",glide_normal_201.jpg,201,1.461647503,0.537758994,2.508900426,0.827085646
"a gummy bear performing at woodstock concert, cold color, sci-fi style",midjourney_lowstep_201.jpg,201,2.460930201,0.490981876,2.897228486,0.640848076
"a gummy bear performing at woodstock concert, cold color, sci-fi style",midjourney_normal_201.jpg,201,3.863181835,0.559230408,3.592172903,0.950059449
"a gummy bear performing at woodstock concert, cold color, sci-fi style",sd1.5_highcorr_201.jpg,201,2.955258155,0.485083175,2.699333701,0.682568682
"a gummy bear performing at woodstock concert, cold color, sci-fi style",sd1.5_lowcorr_201.jpg,201,3.074988427,1.006652733,2.706378634,1.112722203
"a gummy bear performing at woodstock concert, cold color, sci-fi style",sd1.5_lowstep_201.jpg,201,3.058356047,0.621872604,2.93018727,0.503406257
"a gummy bear performing at woodstock concert, cold color, sci-fi style",sd1.5_normal_201.jpg,201,2.346834335,0.387113778,2.677763969,0.749453132
"a gummy bear performing at woodstock concert, cold color, sci-fi style",xl2.2_normal_201.jpg,201,2.777468708,0.440587102,2.889390821,0.992690502
"a beautiful brutalist concrete forest temple, elevation view, abstract style",AttnGAN_normal_203.jpg,203,1.168900836,0.799221234,0.810884549,0.697284312
"a beautiful brutalist concrete forest temple, elevation view, abstract style",DALLE2_normal_203.jpg,203,1.868518107,0.812630472,1.597142136,0.538599655
"a beautiful brutalist concrete forest temple, elevation view, abstract style",glide_normal_203.jpg,203,0.313378312,0.441314652,0.307013614,0.420944032
"a beautiful brutalist concrete forest temple, elevation view, abstract style",midjourney_lowstep_203.jpg,203,2.493724965,0.38173282,2.144474319,0.776349955
"a beautiful brutalist concrete forest temple, elevation view, abstract style",midjourney_normal_203.jpg,203,3.523701266,0.584049092,2.979908012,0.572701865
"a beautiful brutalist concrete forest temple, elevation view, abstract style",sd1.5_highcorr_203.jpg,203,2.988623579,0.578410425,2.226642462,1.129916005
"a beautiful brutalist concrete forest temple, elevation view, abstract style",sd1.5_lowcorr_203.jpg,203,2.46452189,0.951017549,2.189529698,1.043666853
"a beautiful brutalist concrete forest temple, elevation view, abstract style",sd1.5_lowstep_203.jpg,203,2.293736737,0.672163287,2.462224445,0.79451797
"a beautiful brutalist concrete forest temple, elevation view, abstract style",sd1.5_normal_203.jpg,203,1.777662735,0.854961235,1.903300589,0.553548415
"a beautiful brutalist concrete forest temple, elevation view, abstract style",xl2.2_normal_203.jpg,203,2.851759102,0.728298418,2.071203024,1.209477601
"2 friends partying and are facing the camera, close-up, baroque style",AttnGAN_normal_204.jpg,204,0.821435934,0.505238593,0.853679026,0.635369975
"2 friends partying and are facing the camera, close-up, baroque style",DALLE2_normal_204.jpg,204,3.576593619,0.202464683,3.453076131,0.402815553
"2 friends partying and are facing the camera, close-up, baroque style",glide_normal_204.jpg,204,0.905232817,0.569650679,1.149047512,0.81988827
"2 friends partying and are facing the camera, close-up, baroque style",midjourney_lowstep_204.jpg,204,3.472753415,0.604825837,3.742267655,0.45854671
"2 friends partying and are facing the camera, close-up, baroque style",midjourney_normal_204.jpg,204,4.216241627,0.53353764,3.970663927,0.384217409
"2 friends partying and are facing the camera, close-up, baroque style",sd1.5_highcorr_204.jpg,204,2.326531297,0.474274087,1.955961444,0.774006663
"2 friends partying and are facing the camera, close-up, baroque style",sd1.5_lowcorr_204.jpg,204,2.966953132,0.664385766,1.788774497,0.997533036
"2 friends partying and are facing the camera, close-up, baroque style",sd1.5_lowstep_204.jpg,204,2.81361908,0.590237335,3.147905927,0.594940439
"2 friends partying and are facing the camera, close-up, baroque style",sd1.5_normal_204.jpg,204,3.195617381,0.810007592,2.727992245,0.807701474
"2 friends partying and are facing the camera, close-up, baroque style",xl2.2_normal_204.jpg,204,4.39158505,0.282168863,3.739587462,0.554024286
"the fate of all fools and divine intervention, long-shot, anime style",AttnGAN_normal_205.jpg,205,1.575270793,0.80446056,0.850496237,0.722034431
"the fate of all fools and divine intervention, long-shot, anime style",DALLE2_normal_205.jpg,205,1.8940894,0.44907768,2.271926577,0.642891462
"the fate of all fools and divine intervention, long-shot, anime style",glide_normal_205.jpg,205,0.363910379,0.930407448,0.204988001,0.642314812
"the fate of all fools and divine intervention, long-shot, anime style",midjourney_lowstep_205.jpg,205,2.368763526,0.740719817,2.486006301,1.149169426
"the fate of all fools and divine intervention, long-shot, anime style",midjourney_normal_205.jpg,205,3.903999466,0.641440458,2.782294356,1.36554695
"the fate of all fools and divine intervention, long-shot, anime style",sd1.5_highcorr_205.jpg,205,3.120947975,0.708041277,2.71557697,0.534685203
"the fate of all fools and divine intervention, long-shot, anime style",sd1.5_lowcorr_205.jpg,205,1.773369934,0.35055264,1.939494873,0.892788106
"the fate of all fools and divine intervention, long-shot, anime style",sd1.5_lowstep_205.jpg,205,2.912636241,0.858192588,2.37877521,1.256771754
"the fate of all fools and divine intervention, long-shot, anime style",sd1.5_normal_205.jpg,205,2.460930201,0.714262685,2.37295214,0.796657676
"the fate of all fools and divine intervention, long-shot, anime style",xl2.2_normal_205.jpg,205,3.583898292,0.680213686,2.765238071,0.645659676
"robots creating new robots in a dirty factory, blurred detail, sci-fi style",AttnGAN_normal_206.jpg,206,0.835064117,0.510766205,1.251244608,1.016827963
"robots creating new robots in a dirty factory, blurred detail, sci-fi style",DALLE2_normal_206.jpg,206,2.279437086,0.71803431,2.612101025,0.390970008
"robots creating new robots in a dirty factory, blurred detail, sci-fi style",glide_normal_206.jpg,206,2.110310349,0.537681038,2.337752646,0.866421325
"robots creating new robots in a dirty factory, blurred detail, sci-fi style",midjourney_lowstep_206.jpg,206,0.892112049,0.411356696,1.958408052,0.902429791
"robots creating new robots in a dirty factory, blurred detail, sci-fi style",midjourney_normal_206.jpg,206,3.773032655,0.646315929,3.506852145,0.574936621
"robots creating new robots in a dirty factory, blurred detail, sci-fi style",sd1.5_highcorr_206.jpg,206,3.424268421,0.554961227,2.772204703,0.699949391
"robots creating new robots in a dirty factory, blurred detail, sci-fi style",sd1.5_lowcorr_206.jpg,206,3.093256891,0.544250754,2.936364145,0.949780321
"robots creating new robots in a dirty factory, blurred detail, sci-fi style",sd1.5_lowstep_206.jpg,206,3.897509797,0.399920436,3.547400398,0.205362502
"robots creating new robots in a dirty factory, blurred detail, sci-fi style",sd1.5_normal_206.jpg,206,3.116324583,0.570014174,2.467831921,0.37984452
"robots creating new robots in a dirty factory, blurred detail, sci-fi style",xl2.2_normal_206.jpg,206,3.630412823,0.338038788,2.531454291,0.761353388
"painting of a man farmer at work in the field, hyper detail, realistic style",AttnGAN_normal_207.jpg,207,1.195774268,0.506574777,1.075675159,0.681951823
"painting of a man farmer at work in the field, hyper detail, realistic style",DALLE2_normal_207.jpg,207,2.899057018,0.754775389,3.536512459,0.460436218
"painting of a man farmer at work in the field, hyper detail, realistic style",glide_normal_207.jpg,207,0.641923698,0.461137921,0.927777366,0.611147875
"painting of a man farmer at work in the field, hyper detail, realistic style",midjourney_lowstep_207.jpg,207,2.595585415,0.654013386,2.987495218,0.600217122
"painting of a man farmer at work in the field, hyper detail, realistic style",midjourney_normal_207.jpg,207,4.436862351,0.382287812,3.811215295,0.771453814
"painting of a man farmer at work in the field, hyper detail, realistic style",sd1.5_highcorr_207.jpg,207,3.395484412,0.576487468,3.679897602,0.444152618
"painting of a man farmer at work in the field, hyper detail, realistic style",sd1.5_lowcorr_207.jpg,207,2.524012104,0.5449999,2.900809578,0.398583656
"painting of a man farmer at work in the field, hyper detail, realistic style",sd1.5_lowstep_207.jpg,207,3.773548415,0.57898848,3.522621893,0.644443149
"painting of a man farmer at work in the field, hyper detail, realistic style",sd1.5_normal_207.jpg,207,2.505259558,0.572524654,2.846322945,0.270583557
"painting of a man farmer at work in the field, hyper detail, realistic style",xl2.2_normal_207.jpg,207,2.897963605,0.562955703,2.988304467,1.102488072
"french fastfood adventure pixar movie poster , soft lighting, abstract style",AttnGAN_normal_208.jpg,208,1.264773637,0.647718197,1.277151036,0.895612517
"french fastfood adventure pixar movie poster , soft lighting, abstract style",DALLE2_normal_208.jpg,208,3.034849246,0.781899665,2.935379657,0.883199218
"french fastfood adventure pixar movie poster , soft lighting, abstract style",glide_normal_208.jpg,208,1.234399646,0.472239813,2.043755364,0.706285793
"french fastfood adventure pixar movie poster , soft lighting, abstract style",midjourney_lowstep_208.jpg,208,1.661520003,0.611957445,2.118609113,1.109787234
"french fastfood adventure pixar movie poster , soft lighting, abstract style",midjourney_normal_208.jpg,208,3.727517958,0.18079734,3.285944521,0.79068756
"french fastfood adventure pixar movie poster , soft lighting, abstract style",sd1.5_highcorr_208.jpg,208,2.785504238,0.509738437,2.94270405,0.453333483
"french fastfood adventure pixar movie poster , soft lighting, abstract style",sd1.5_lowcorr_208.jpg,208,3.214005785,0.789447695,2.948215667,0.55667117
"french fastfood adventure pixar movie poster , soft lighting, abstract style",sd1.5_lowstep_208.jpg,208,2.674859949,0.648672431,3.128885477,0.655573301
"french fastfood adventure pixar movie poster , soft lighting, abstract style",sd1.5_normal_208.jpg,208,0.634718842,0.3573536,1.221288303,0.774306813
"french fastfood adventure pixar movie poster , soft lighting, abstract style",xl2.2_normal_208.jpg,208,3.49654282,0.61103753,3.480852014,0.731154583
"an uprising of disneyland costumed characters, HDR lighting, baroque style",AttnGAN_normal_209.jpg,209,0.995787421,0.597178698,0.552148905,0.672881932
"an uprising of disneyland costumed characters, HDR lighting, baroque style",DALLE2_normal_209.jpg,209,2.703383915,0.50984949,2.750918808,1.007458728
"an uprising of disneyland costumed characters, HDR lighting, baroque style",glide_normal_209.jpg,209,1.000336846,0.414611381,0.902946816,0.851392938
"an uprising of disneyland costumed characters, HDR lighting, baroque style",midjourney_lowstep_209.jpg,209,1.134565764,0.691897746,1.373169339,0.571503527
"an uprising of disneyland costumed characters, HDR lighting, baroque style",midjourney_normal_209.jpg,209,3.559002625,0.6424478,2.865255012,0.653323158
"an uprising of disneyland costumed characters, HDR lighting, baroque style",sd1.5_highcorr_209.jpg,209,2.082442662,0.45744994,2.903929414,0.780254682
"an uprising of disneyland costumed characters, HDR lighting, baroque style",sd1.5_lowcorr_209.jpg,209,3.017147546,0.386923151,2.592416657,0.978644041
"an uprising of disneyland costumed characters, HDR lighting, baroque style",sd1.5_lowstep_209.jpg,209,2.689121932,0.43869553,2.945998379,0.319807616
"an uprising of disneyland costumed characters, HDR lighting, baroque style",sd1.5_normal_209.jpg,209,2.508658847,0.488155097,2.802483896,0.464393529
"an uprising of disneyland costumed characters, HDR lighting, baroque style",xl2.2_normal_209.jpg,209,3.740283654,0.591549085,2.838030773,0.668347661
"an astronaut meeting an alien lizard humanoid, warm color, anime style",AttnGAN_normal_210.jpg,210,0.995940844,0.80868626,0.534118347,0.481055849
"an astronaut meeting an alien lizard humanoid, warm color, anime style",DALLE2_normal_210.jpg,210,2.568394371,0.5018834,3.808121173,0.433854924
"an astronaut meeting an alien lizard humanoid, warm color, anime style",glide_normal_210.jpg,210,1.030204609,0.225210892,1.474049467,0.583022954
"an astronaut meeting an alien lizard humanoid, warm color, anime style",midjourney_lowstep_210.jpg,210,2.545997226,0.60825879,3.581040815,0.75622726
"an astronaut meeting an alien lizard humanoid, warm color, anime style",midjourney_normal_210.jpg,210,3.241312234,0.625474257,3.167161119,0.98086409
"an astronaut meeting an alien lizard humanoid, warm color, anime style",sd1.5_highcorr_210.jpg,210,2.641051786,0.628255434,3.31387068,0.447921089
"an astronaut meeting an alien lizard humanoid, warm color, anime style",sd1.5_lowcorr_210.jpg,210,2.546528083,0.57618922,2.965504258,0.435477286
"an astronaut meeting an alien lizard humanoid, warm color, anime style",sd1.5_lowstep_210.jpg,210,2.315150439,0.740447019,2.946511745,0.679642789
"an astronaut meeting an alien lizard humanoid, warm color, anime style",sd1.5_normal_210.jpg,210,2.687102292,0.363706494,2.828703007,0.579483185
"an astronaut meeting an alien lizard humanoid, warm color, anime style",xl2.2_normal_210.jpg,210,2.476222723,0.426678069,3.430465396,0.573933188
"a biomechanical hibiscus flower made of metal, elevation view, abstract style",AttnGAN_normal_213.jpg,213,0.995940844,0.617118913,0.534118347,0.693631902
"a biomechanical hibiscus flower made of metal, elevation view, abstract style",DALLE2_normal_213.jpg,213,2.523592728,0.627689441,2.51693257,0.797718944
"a biomechanical hibiscus flower made of metal, elevation view, abstract style",glide_normal_213.jpg,213,0.905232817,0.589974552,1.244551289,0.299826924
"a biomechanical hibiscus flower made of metal, elevation view, abstract style",midjourney_lowstep_213.jpg,213,2.475192184,0.805527476,3.202040316,0.38160961
"a biomechanical hibiscus flower made of metal, elevation view, abstract style",midjourney_normal_213.jpg,213,3.88997508,0.94687979,3.417300183,0.750622826
"a biomechanical hibiscus flower made of metal, elevation view, abstract style",sd1.5_highcorr_213.jpg,213,2.702799302,0.539177263,2.405195095,0.891164772
"a biomechanical hibiscus flower made of metal, elevation view, abstract style",sd1.5_lowcorr_213.jpg,213,2.940135868,0.632578221,2.976904363,0.631673282
"a biomechanical hibiscus flower made of metal, elevation view, abstract style",sd1.5_lowstep_213.jpg,213,3.288125226,0.963405506,3.080115584,0.73786776
"a biomechanical hibiscus flower made of metal, elevation view, abstract style",sd1.5_normal_213.jpg,213,3.062007692,0.688503851,3.080096813,0.958341747
"a biomechanical hibiscus flower made of metal, elevation view, abstract style",xl2.2_normal_213.jpg,213,3.501131449,0.511026851,3.035247107,0.945919807
